object_id,target,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
espalass_melethron_ungol,0,0.1251807831654676,1.104893399191118,-4.73350156,2.5129628,0.4503117287769784,139,2839.230499999998
espalass_nestad_hul,0,0.6402337958083832,1.0361729702706868,-1.59707977,4.72881323,0.5093147776047904,167,2667.1041999999943
espalass_nestad_hul,0,0.6402337958083832,1.0361729702706868,-1.59707977,4.72881323,0.5093147776047904,167,2667.1041999999943
fae_haeron_merilin,0,0.245937004887218,0.9666928935417936,-4.07327637,3.46190967,0.4300727557894737,133,1874.965000000004
fae_haeron_merilin,0,0.245937004887218,0.9666928935417936,-4.07327637,3.46190967,0.4300727557894737,133,1874.965000000004
fang_ira_nell,0,0.6270462381690141,1.619579784422342,-4.05797344,5.39085876,0.4141192766197183,71,847.667300000001
fang_ira_nell,0,0.6270462381690141,1.619579784422342,-4.05797344,5.39085876,0.4141192766197183,71,847.667300000001
fast_ang_lebenedh,0,0.0934198212676056,0.7335936538277394,-3.51105891,3.72493578,0.3939176636619718,142,2108.892799999994
fast_ang_lebenedh,0,0.0934198212676056,0.7335936538277394,-3.51105891,3.72493578,0.3939176636619718,142,2108.892799999994
fast_celeb_bregedur,0,1.1968074414583334,2.379906739570252,-1.33834699,6.77054453,0.4092273675,48,1788.0841
fast_celeb_bregedur,0,1.1968074414583334,2.379906739570252,-1.33834699,6.77054453,0.4092273675,48,1788.0841
firiel_lend_mithril,0,0.1675910878343949,0.7705778032803494,-2.72379495,3.9958557,0.4878118749681528,157,3629.746699999996
firiel_lend_mithril,0,0.1675910878343949,0.7705778032803494,-2.72379495,3.9958557,0.4878118749681528,157,3629.746699999996
fuin_bragol_talraph,0,0.8524441685256411,1.618306553540222,-2.28195283,4.93338613,0.4129611852564102,156,1837.211900000002
fuin_bragol_talraph,0,0.8524441685256411,1.618306553540222,-2.28195283,4.93338613,0.4129611852564102,156,1837.211900000002
galad_thangail_pethron,0,-0.2686336493661971,2.472351552941736,-5.09960867,4.71443979,0.5696122488028169,142,2196.580799999996
galad_thangail_pethron,0,-0.2686336493661971,2.472351552941736,-5.09960867,4.71443979,0.5696122488028169,142,2196.580799999996
gas_cair_gondrath,0,0.3891306258571428,0.8929840536135476,-1.69906489,3.21725144,0.5094255438571428,140,1845.206900000005
gas_cair_gondrath,0,0.3891306258571428,0.8929840536135476,-1.69906489,3.21725144,0.5094255438571428,140,1845.206900000005
gas_glaur_daen,0,4.179997296868132,9.616218429487644,-1.80831997,44.16890136,0.4927815184065934,182,2187.4680000000008
gas_glaur_daen,0,4.179997296868132,9.616218429487644,-1.80831997,44.16890136,0.4927815184065934,182,2187.4680000000008
gaurwaith_Ithil_rhach,0,0.8984289863333333,1.3563863279367552,-1.44111087,4.14802133,0.387661091,30,1173.5413000000044
gaurwaith_Ithil_rhach,0,0.8984289863333333,1.3563863279367552,-1.44111087,4.14802133,0.387661091,30,1173.5413000000044
gli_lembas_galadhrim,0,0.1321145683582089,0.8588853208137127,-4.83731811,5.88474975,0.4257766305051664,871,2177.047399999996
gli_lembas_galadhrim,0,0.1321145683582089,0.8588853208137127,-4.83731811,5.88474975,0.4257766305051664,871,2177.047399999996
gond_aduial_suil,0,0.6551507069491525,1.5689115006478933,-1.40396686,8.41824201,0.4354523449152542,118,1171.2837
gond_aduial_suil,0,0.6551507069491525,1.5689115006478933,-1.40396686,8.41824201,0.4354523449152542,118,1171.2837
gond_pent_Dornhoth,0,0.6714855329007633,1.618293141000618,-2.29261814,6.4480036,0.3776089174045802,131,1979.749499999998
gond_pent_Dornhoth,0,0.6714855329007633,1.618293141000618,-2.29261814,6.4480036,0.3776089174045802,131,1979.749499999998
gondrath_saer_rach,0,0.1491870663218391,0.898100871839919,-2.99542072,3.42691016,0.4390821177586206,174,2777.110699999997
gondrath_saer_rach,0,0.1491870663218391,0.898100871839919,-2.99542072,3.42691016,0.4390821177586206,174,2777.110699999997
graw_heledir_lunt,0,-0.2297123068807339,1.599655065073313,-3.94421899,5.56796644,0.3655402843119266,109,1868.4401999999973
graw_heledir_lunt,0,-0.2297123068807339,1.599655065073313,-3.94421899,5.56796644,0.3655402843119266,109,1868.4401999999973
graw_idhren_narthan,0,0.9738261536046512,1.3643240488540127,-1.64241555,7.50284049,0.5489786555813954,172,2682.644500000002
graw_idhren_narthan,0,0.9738261536046512,1.3643240488540127,-1.64241555,7.50284049,0.5489786555813954,172,2682.644500000002
gul_braig_baug,0,4.516465450677966,4.304796394157537,-5.52665909,14.59473268,0.4833091140677966,118,1269.681199999999
gul_braig_baug,0,4.516465450677966,4.304796394157537,-5.52665909,14.59473268,0.4833091140677966,118,1269.681199999999
gwador_thurin_hal,0,0.6831856151886793,2.2380037030295763,-2.21003722,13.5508773,0.4100722022641509,106,1966.0616999999984
gwador_thurin_hal,0,0.6831856151886793,2.2380037030295763,-2.21003722,13.5508773,0.4100722022641509,106,1966.0616999999984
gwathui_adan_barad,0,0.1851233147456059,0.856294559336019,-2.60069956,9.81987648,0.4004442719703978,1081,2319.4187999999995
gwathui_adan_barad,0,0.1851233147456059,0.856294559336019,-2.60069956,9.81987648,0.4004442719703978,1081,2319.4187999999995
gwilwileth_aegas_ah,0,2.0620330872357724,2.4154036999373028,-2.05298143,7.19738484,0.540515087804878,123,1589.4013999999952
gwilwileth_aegas_ah,0,2.0620330872357724,2.4154036999373028,-2.05298143,7.19738484,0.540515087804878,123,1589.4013999999952
gwilwileth_ungol_aegas,0,0.2664984853333333,0.6922081720318871,-2.94353442,2.50190932,0.4250294125555555,180,2696.3515999999945
gwilwileth_ungol_aegas,0,0.2664984853333333,0.6922081720318871,-2.94353442,2.50190932,0.4250294125555555,180,2696.3515999999945
hand_gwathui_alae,0,0.5140820079518073,0.6274009301922254,-2.18281314,2.79377631,0.4233382790963855,166,2361.9254
hand_gwathui_alae,0,0.5140820079518073,0.6274009301922254,-2.18281314,2.79377631,0.4233382790963855,166,2361.9254
hand_parf_gwathui,0,-0.1288149681102362,1.2140032480599576,-3.34863906,2.49304827,0.4455703997637795,127,3449.057499999996
hand_parf_gwathui,0,-0.1288149681102362,1.2140032480599576,-3.34863906,2.49304827,0.4455703997637795,127,3449.057499999996
helegnen_luith_raug,0,0.8720490958088236,2.116086568769493,-1.8190147,10.30043784,0.4441241316176471,136,1970.1559000000047
helegnen_luith_raug,0,0.8720490958088236,2.116086568769493,-1.8190147,10.30043784,0.4441241316176471,136,1970.1559000000047
helegnen_tathar_hend,0,1.0337037373426572,1.4342214046629236,-3.45188129,4.48925419,0.4114380464335664,143,2569.164700000001
helegnen_tathar_hend,0,1.0337037373426572,1.4342214046629236,-3.45188129,4.48925419,0.4114380464335664,143,2569.164700000001
hervess_calad_firiel,0,0.4844823170707071,1.0160518285510145,-1.38116025,4.09082032,0.4431722527272727,99,1427.7246999999988
hervess_calad_firiel,0,0.4844823170707071,1.0160518285510145,-1.38116025,4.09082032,0.4431722527272727,99,1427.7246999999988
hervess_hend_lam,1,0.7793129582191781,0.8632209311351253,-1.58047029,3.41113185,0.4800651465753424,73,577.6039000000019
hervess_hend_lam,1,0.7793129582191781,0.8632209311351253,-1.58047029,3.41113185,0.4800651465753424,73,577.6039000000019
hud_fast_hend,0,2.7206154957763977,5.060516177377384,-7.12184267,17.90665724,0.4712921444099379,161,1666.9049000000014
hud_fast_hend,0,2.7206154957763977,5.060516177377384,-7.12184267,17.90665724,0.4712921444099379,161,1666.9049000000014
imrad_achas_glamor,1,0.2237964887027027,0.92059056865368,-1.79919593,4.50451217,0.5045245344864865,185,2358.0930000000008
imrad_achas_glamor,1,0.2237964887027027,0.92059056865368,-1.79919593,4.50451217,0.5045245344864865,185,2358.0930000000008
imrad_nothrim_Sindarin,0,0.1153290141774891,0.7986810275406461,-4.69307614,5.44857085,0.4087355167316017,924,2247.685400000002
imrad_nothrim_Sindarin,0,0.1153290141774891,0.7986810275406461,-4.69307614,5.44857085,0.4087355167316017,924,2247.685400000002
ingem_hub_lembas,0,0.3955016721656051,1.5815770905662965,-2.48286654,7.90624667,0.5158993110828025,157,1826.655399999996
ingem_hub_lembas,0,0.3955016721656051,1.5815770905662965,-2.48286654,7.90624667,0.5158993110828025,157,1826.655399999996
ingem_lost_acharn,0,0.1136336683687943,1.3457031026614767,-4.77518376,8.38678903,0.3716117472340425,141,2244.165399999998
ingem_lost_acharn,0,0.1136336683687943,1.3457031026614767,-4.77518376,8.38678903,0.3716117472340425,141,2244.165399999998
ist_acharn_pendrath,0,0.2151913169662921,0.9392817715215034,-2.34995303,4.88504324,0.4671596159550562,178,2207.056199999999
ist_acharn_pendrath,0,0.2151913169662921,0.9392817715215034,-2.34995303,4.88504324,0.4671596159550562,178,2207.056199999999
lagor_narthan_mindon,0,0.3369607061538461,0.95699654464553,-1.93305674,4.34526678,0.4106230067307693,156,2255.1639
lagor_narthan_mindon,0,0.3369607061538461,0.95699654464553,-1.93305674,4.34526678,0.4106230067307693,156,2255.1639
lang_lalaith_meldir,0,1.1244829222608697,1.071717634109297,-3.28985602,6.71329825,0.4427660476521739,115,1645.3413
lang_lalaith_meldir,0,1.1244829222608697,1.071717634109297,-3.28985602,6.71329825,0.4427660476521739,115,1645.3413
law_minuial_cabor,0,0.4079767234302325,1.1302956748075426,-3.56340677,3.71716018,0.4256451980232558,172,2960.9637999999977
law_minuial_cabor,0,0.4079767234302325,1.1302956748075426,-3.56340677,3.71716018,0.4256451980232558,172,2960.9637999999977
lebdas_adab_aglareb,0,0.421807814964539,1.1522517634382072,-2.37581605,4.81330661,0.6105428780851064,141,1967.9787
lebdas_adab_aglareb,0,0.421807814964539,1.1522517634382072,-2.37581605,4.81330661,0.6105428780851064,141,1967.9787
limlug_mindon_iar,0,0.2481934980898876,0.9200222861315628,-3.04466847,4.30062101,0.4433234903932584,178,2527.9793999999965
limlug_mindon_iar,0,0.2481934980898876,0.9200222861315628,-3.04466847,4.30062101,0.4433234903932584,178,2527.9793999999965
limlug_pess_gwend,0,0.662974665326087,0.8015456564895466,-1.42133157,4.27180492,0.3910634488043478,92,1184.321100000001
limlug_pess_gwend,0,0.662974665326087,0.8015456564895466,-1.42133157,4.27180492,0.3910634488043478,92,1184.321100000001
lobor_mithren_fang,0,0.5435650441176471,1.8944107299518524,-4.33709697,9.02858736,0.5174034398529411,136,2264.373
lobor_mithren_fang,0,0.5435650441176471,1.8944107299518524,-4.33709697,9.02858736,0.5174034398529411,136,2264.373
lossen_pess_duin,0,0.4226461119161676,1.2482894878895885,-3.39507595,5.50870665,0.446588191736527,167,1900.784
lossen_pess_duin,0,0.4226461119161676,1.2482894878895885,-3.39507595,5.50870665,0.446588191736527,167,1900.784
lost_ungol_draug,0,1.8693959968456373,5.08364791073656,-1.65237151,29.50831112,0.4282354027516778,149,2081.436799999996
lost_ungol_draug,0,1.8693959968456373,5.08364791073656,-1.65237151,29.50831112,0.4282354027516778,149,2081.436799999996
luith_gobennas_ang,0,-0.0475429856129032,1.120084958553256,-3.19420254,4.00870158,0.2840001830967742,155,3003.9098999999987
luith_gobennas_ang,0,-0.0475429856129032,1.120084958553256,-3.19420254,4.00870158,0.2840001830967742,155,3003.9098999999987
luith_saig_aranarth,0,0.5824958633333334,0.7273839886394327,-1.57162219,3.52784668,0.3991280485606061,132,2823.4228000000003
luith_saig_aranarth,0,0.5824958633333334,0.7273839886394327,-1.57162219,3.52784668,0.3991280485606061,132,2823.4228000000003
luithien_mindon_eirien,0,-1.4645874635114502,3.14147000714446,-7.15472599,7.15348021,0.4657101981679389,131,1480.7411999999968
luithien_mindon_eirien,0,-1.4645874635114502,3.14147000714446,-7.15472599,7.15348021,0.4657101981679389,131,1480.7411999999968
maethor_meldir_rhosc,0,1.072639865416667,1.248653440213466,-1.47668018,2.98612673,0.414301434375,48,1996.0415999999968
maethor_meldir_rhosc,0,1.072639865416667,1.248653440213466,-1.47668018,2.98612673,0.414301434375,48,1996.0415999999968
magor_elvellon_caras,0,0.3120800106349207,0.834691994105063,-2.43369757,4.44104566,0.4405246426190476,126,1952.024000000005
magor_elvellon_caras,0,0.3120800106349207,0.834691994105063,-2.43369757,4.44104566,0.4405246426190476,126,1952.024000000005
malad_saer_balrog,0,0.6534025938655462,0.8897081593898792,-1.66590902,2.85324618,0.4462387649579832,119,1806.198599999996
malad_saer_balrog,0,0.6534025938655462,0.8897081593898792,-1.66590902,2.85324618,0.4462387649579832,119,1806.198599999996
manadh_gaurwaith_lalaith,0,0.3470240845138889,1.0618101888260312,-2.45605239,3.9428664,0.5744420319444444,144,3106.2355000000025
manadh_gaurwaith_lalaith,0,0.3470240845138889,1.0618101888260312,-2.45605239,3.9428664,0.5744420319444444,144,3106.2355000000025
melethron_panas_aeglir,0,0.9235715723756908,2.409600668844267,-2.01597169,11.25123213,0.3503207622651934,181,1986.0408000000025
melethron_panas_aeglir,0,0.9235715723756908,2.409600668844267,-2.01597169,11.25123213,0.3503207622651934,181,1986.0408000000025
mereth_aiglos_ram,0,-0.10261529296875,1.422668202075693,-8.04973578,3.12178056,0.5120670925,128,2120.284999999996
mereth_aiglos_ram,0,-0.10261529296875,1.422668202075693,-8.04973578,3.12178056,0.5120670925,128,2120.284999999996
mindon_helegnen_galad,0,0.3022241301744186,1.1172722546593892,-3.43484733,5.01666162,0.4453135368023255,172,2363.2016000000003
mindon_helegnen_galad,0,0.3022241301744186,1.1172722546593892,-3.43484733,5.01666162,0.4453135368023255,172,2363.2016000000003
mithril_suil_cugu,1,0.2797352537142857,1.079706127902536,-1.73584644,5.17039962,0.4046872888571429,175,1980.7002999999968
mithril_suil_cugu,1,0.2797352537142857,1.079706127902536,-1.73584644,5.17039962,0.4046872888571429,175,1980.7002999999968
myril_thurin_ist,0,0.9566147754666668,1.5992227213897272,-4.63404365,4.10592991,0.4359816841333334,150,3572.0097000000023
myril_thurin_ist,0,0.9566147754666668,1.5992227213897272,-4.63404365,4.10592991,0.4359816841333334,150,3572.0097000000023
nadhras_pethron_ulug,0,1.603678051556886,3.580493799503996,-3.36539347,10.66421399,0.6077878353892215,167,1919.145199999999
nadhras_pethron_ulug,0,1.603678051556886,3.580493799503996,-3.36539347,10.66421399,0.6077878353892215,167,1919.145199999999
narthan_cugu_mir,0,0.3189721012686567,1.2987435893596957,-3.32201995,6.70443005,0.3782049440298507,134,1494.4443000000028
narthan_cugu_mir,0,0.3189721012686567,1.2987435893596957,-3.32201995,6.70443005,0.3782049440298507,134,1494.4443000000028
neledh_eglan_gwaloth,0,0.2306646391616766,1.0404997823654936,-2.35312155,2.57223271,0.4960019451497006,167,2232.245999999999
neledh_eglan_gwaloth,0,0.2306646391616766,1.0404997823654936,-2.35312155,2.57223271,0.4960019451497006,167,2232.245999999999
nestad_agarwaen_saer,0,0.7637619677575758,1.3436927218331374,-2.25032956,6.49057502,0.4795581032121212,165,2298.720800000003
nestad_agarwaen_saer,0,0.7637619677575758,1.3436927218331374,-2.25032956,6.49057502,0.4795581032121212,165,2298.720800000003
nimbrethil_adab_maethor,0,0.3425033355555555,0.9652925765948944,-2.43865436,4.52835187,0.5814628723232323,198,1947.260000000002
nimbrethil_adab_maethor,0,0.3425033355555555,0.9652925765948944,-2.43865436,4.52835187,0.5814628723232323,198,1947.260000000002
nur_nidh_fuin,0,0.2774006405263158,1.1680118634738994,-3.19344068,6.73033364,0.5033072505921052,152,2163.928200000002
nur_nidh_fuin,0,0.2774006405263158,1.1680118634738994,-3.19344068,6.73033364,0.5033072505921052,152,2163.928200000002
ogol_saig_adab,0,-0.1139733432330827,0.9161705146465726,-4.41778864,2.20028519,0.4252283790977443,133,2362.5297000000064
ogol_saig_adab,0,-0.1139733432330827,0.9161705146465726,-4.41778864,2.20028519,0.4252283790977443,133,2362.5297000000064
onodrim_hervess_firion,0,0.3228870919014084,1.137275861868527,-2.02497511,4.00146199,0.4840991035211267,142,1997.7088000000003
onodrim_hervess_firion,0,0.3228870919014084,1.137275861868527,-2.02497511,4.00146199,0.4840991035211267,142,1997.7088000000003
paich_Mirion_aeruil,0,0.0925744734920634,0.8298178914296561,-4.30733983,1.86151825,0.4376388946825397,126,2614.5385000000024
paich_Mirion_aeruil,0,0.0925744734920634,0.8298178914296561,-4.30733983,1.86151825,0.4376388946825397,126,2614.5385000000024
paich_erchion_ablad,0,0.0244397888596491,1.0919491724597206,-2.05414259,3.68670608,0.379879903245614,114,2293.4612999999954
paich_erchion_ablad,0,0.0244397888596491,1.0919491724597206,-2.05414259,3.68670608,0.379879903245614,114,2293.4612999999954
paich_graw_haradrim,0,0.1966345674853801,1.023881196398499,-4.83955701,3.99331226,0.4831858645614035,171,2328.734700000001
paich_graw_haradrim,0,0.1966345674853801,1.023881196398499,-4.83955701,3.99331226,0.4831858645614035,171,2328.734700000001
panas_lalaith_bronwe,0,0.3875173646103896,1.3130613156211968,-2.50586897,4.91738068,0.4370431579220779,154,2281.016000000004
panas_lalaith_bronwe,0,0.3875173646103896,1.3130613156211968,-2.50586897,4.91738068,0.4370431579220779,154,2281.0160000000037
parf_per_ruith,0,0.7858450509803921,1.0184562165130049,-3.18223407,3.57658611,0.4950452702941176,102,3070.215299999996
parf_per_ruith,0,0.7858450509803921,1.0184562165130049,-3.18223407,3.57658611,0.4950452702941176,102,3070.215299999996
