object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
anwar_myril_amon,0.5472576106818182,1.5280104777265069,-1.01404227,6.31974489,0.40389122125,88,1487.9721999999965
aphadrim_gwaun_thavron,0.4461535152023121,1.0597489191249154,-1.01248391,5.20389325,0.42743690965317915,173,2285.7819000000018
badhor_rudh_morgul,0.3144003889393939,0.9759244442057147,-4.84514184,4.27152898,0.539241112878788,198,2318.836500000005
balrog_Dornhoth_andrann,0.2058740997005988,0.7624839738878105,-1.29392647,3.73590283,0.39614461207100593,167,1922.8494000000064
bass_dol_muinthel,0.27011796008928574,0.9974989665440931,-2.33298916,4.64103193,0.5002794607142856,112,1926.2191999999995
braig_hu_badhor,0.6697499465891472,0.780309928239043,-1.16800199,2.78239883,0.4215467446511628,129,2692.3891000000003
braig_randir_gwanur,0.7231789305847953,0.7970909502269734,-1.25314818,4.38706213,0.4437553785964912,171,1976.1469999999972
bregedur_corf_romru,0.39388647462500004,1.1091185068621103,-1.3403597,4.94033591,0.4867740475,160,2462.916999999994
cabed_ang_sirion,-0.060276490845070425,0.9020076206472268,-4.12617221,2.4464527,0.43180615232394365,142,2216.1751000000004
cabed_cuil_gondrath,-2.014946502650602,2.7258416911724934,-8.66471017,4.37009624,0.5015101289759036,166,1967.6376999999993
cabed_sador_aranarth,0.4419050743283582,1.466028979215908,-2.50624215,5.63200262,0.47488854574626865,134,2256.2707999999984
cae_thurin_cabor,0.6997765320441989,1.7543645822902567,-2.24367336,7.59133174,0.4585189573480663,181,2051.0566999999937
cair_maethor_rhun,0.2422157819871795,0.807170640920558,-4.63443891,2.48678831,0.4557918401923077,156,2935.823700000001
calad_lost_faun,0.3459629113218391,0.7145698690768882,-2.29354502,2.59465985,0.4036198243103448,174,2943.256999999998
callon_ennorath_andrann,0.270990752,1.172506900222534,-5.80857718,5.13759898,0.41231281779310347,145,1874.363400000002
callon_firen_haudh,0.11820195460884353,0.8306312084137784,-4.52983275,5.37085275,0.4373247024489796,588,1582.0450000000055
celeb_Ennor_hal,0.7508236294262295,1.8974595400857006,-3.74991596,8.70228754,0.4124071457377049,122,1583.6238999999987
cirdan_galas_hand,0.7137518379245283,1.1080161669340476,-2.02166554,4.42681298,0.46389426899371067,159,2718.0194000000047
cirdan_rochir_mil,-0.1326697534057971,1.33250450248178,-3.98561972,6.598706,0.5155213986956522,138,1967.7272000000012
cirion_dagnir_ruith,-0.17990475594202898,1.1171204069904015,-3.21906778,2.0817046,0.48401422565217395,138,1944.979800000001
cirion_roch_tirith,0.1992719418617021,1.7171736193224756,-4.73187263,3.62633775,0.4208821821276596,188,2636.102199999994
corf_suil_uruk,0.4763656174102564,1.2186254885906382,-5.36425672,12.73258107,0.45187352771794875,390,1304.011900000005
cugu_lembas_celon,1.2260928987368422,1.1687033050087643,-1.19058262,4.92321181,0.5251810415789474,95,1818.3392000000022
dol_heleg_fast,0.6190527481666667,0.7807823918461889,-1.8811363,3.40649246,0.4256977405,180,2949.1111999999994
draug_ah_hul,0.3138201077777778,0.8964525392857257,-1.77754387,2.98099378,0.40883693090277773,144,2759.9911999999968
duin_espalass_annon,-0.1788247517687075,0.8401060967761713,-5.3146042,1.72889274,0.40704881095238094,147,2192.3198000000048
dunedhel_panas_cenedril,0.5671942639743589,1.1100961383978512,-2.63836774,3.7835957,0.4338065313461538,156,2326.8547999999937
eglan_imrad_hervenn,0.32136430529801324,1.2728013725650686,-3.67657316,6.17878068,0.5631320547019868,151,2199.733699999997
elu_neledh_aras,0.18104469219101124,1.5265894917276148,-4.7727755,8.86825373,0.5191339846629214,178,2278.064499999993
elvellon_archam_lorn,0.7640814801829269,2.7686777499281705,-8.84207624,17.34475769,0.5090103471341463,164,1931.7269000000015
ennorath_eirien_balrog,0.3657657823648649,1.0065794589236692,-2.08064803,4.42054488,0.45928152979729736,148,2321.0719000000026
eredh_glamor_alag,0.5484048525,1.6759930603656117,-2.17546213,8.27189377,0.4073807111038961,152,2241.2704000000012
fang_haradrim_rhach,0.7382732629473684,1.1940232080413067,-2.49792258,3.24435033,0.5264500398947368,95,1504.5094000000026
faradrim_Mithrim_Druadan,0.6333431990163935,1.9570209964914662,-3.48278816,9.51474589,0.4268450207317073,122,1256.720199999996
faradrim_tachol_drafn,0.4065290649489796,1.390576046985977,-2.19142385,6.80514432,0.4037047495408163,196,2550.8741999999984
faun_agar_dam,0.9661277631654676,2.3106797961738197,-1.2008851,11.052396,0.4716183661870504,139,2148.9654999999984
fuin_hal_hand,3.0318930186121325,5.016069695081903,-7.30416391,17.6769727,0.4238188612683823,1088,2574.1293000000005
galadhrim_soga_anwar,0.9721037129411765,1.1163901000073586,-4.60552742,6.08085134,0.6771395173109244,119,823.9993000000031
gaurwaith_suil_fang,3.5379714533333333,2.982711796246871,0.2614161,14.23002713,0.40174814086956523,69,1450.2056000000011
gilgalad_braig_maen,0.6798492496428571,0.8462212002126029,-1.84347477,2.5045753,0.371216343,140,1977.9191999999966
glamor_hul_firiel,0.30657969770588234,1.0004159698804769,-2.53745228,5.15335418,0.4334270328235294,170,2601.299500000001
glass_cirion_agar,0.6799814639041095,1.292918989626232,-1.34855489,5.66910254,0.5371941953424657,146,1945.6498999999967
grond_bass_andrann,0.1429598577245509,1.0519401753006377,-5.61798599,3.82502416,0.5199267334131736,167,2290.8601999999955
gwilwileth_hwiniol_adar,0.3461789164242424,1.0480852646279766,-1.30870758,4.49198877,0.4385707210909091,165,2610.0337
hadhod_aran_gaw,0.7718951231343284,0.8787665637247033,-2.51184941,3.01201521,0.4599126676119403,67,1180.3640999999989
haeron_araf_eryn,0.9058230676704546,2.6371365061637944,-3.53904668,18.97482497,0.5594513184090909,176,1921.0327000000034
heledir_gil_gilgalad,-0.08555657744680853,0.9816879298710155,-2.50393267,2.0002111,0.41261027212765955,141,1956.9704000000056
heledir_gorn_pethron,2.2348693481764705,3.94637485677066,-5.41390117,14.25761993,0.41145719594117647,170,2423.459799999997
heleg_nur_limlug,0.358465471509434,1.2695120245485465,-1.57632725,8.16633756,0.4551621508805031,159,2064.608500000002
heleg_rhovan_iar,0.5524120246268657,1.8169395334157818,-2.55062228,8.86251406,0.5216704466911765,134,2233.4289999999964
heleg_rom_Sindarin,0.12362640039106146,0.6862699680771689,-2.08578743,2.15789244,0.4648758893296089,179,2368.7706000000035
hervenn_firion_sirion,0.6535069903875969,1.6207398367718207,-1.49708292,7.07561112,0.28862991170542635,129,2340.578499999996
hub_grond_barad,0.6995889637007874,1.300302945914934,-4.52043536,5.6679203,0.4646499183464567,127,2134.465200000006
hul_Ennor_nimbrethil,0.5731685385492228,0.6842003755071241,-4.47553492,2.88051617,0.43056035264248704,193,1280.2914999999994
hun_cuin_maen,0.7128243031847135,1.203948906947091,-4.00582372,5.07784346,0.5043387366878981,157,2987.627800000002
iar_gul_gobennas,0.4341396803067485,1.2556923935388662,-1.54153684,8.50800413,0.4122835131901841,163,1908.933299999997
iaun_pendrath_nimp,0.3676140110240964,0.7790960240475854,-3.05303498,3.02779356,0.5437396839759036,166,1944.851300000002
ira_ennorath_minuial,0.5669906891803278,1.040575429564795,-4.27799159,3.45338011,0.4985328078688525,122,1272.2002999999968
ist_bregedur_eilian,-0.6930997446666667,1.8327903056315058,-5.1219564,3.2892793,0.4223665899166667,120,2880.596599999997
lacha_rochir_nath,0.3602763524074074,0.972901756500745,-3.13943698,5.36627478,0.42699087253086415,162,2272.1310999999987
lagor_tinnu_gli,0.18566937888268156,0.6405310730091279,-1.91330788,3.10702296,0.3892208417318436,179,2016.7174999999988
lang_imloth_lobor,0.4637486752830189,0.7593140861586012,-3.04987604,3.35439741,0.38071944603773583,159,2260.512300000002
lend_andrann_raug,0.57157303125,1.184955249789509,-0.95998896,6.12624897,0.37087926303571433,112,1758.556899999996
lhug_eredh_puig,0.5703751763809524,0.9105653084110764,-1.45157677,2.73548256,0.48386331800000004,105,1517.969299999997
lhug_hu_mir,0.40879430435897435,0.9438826650319914,-2.72915191,3.37690479,0.45040007833333334,156,2911.214
maecheneb_cund_lavan,0.2954384157803468,0.8112610101843353,-1.70189242,2.9050353,0.4214289115606937,173,2722.105199999998
maecheneb_uruk_dagnir,0.7581549982191781,1.7728313854004207,-1.39186257,8.7357185,0.4310085943150685,146,2193.0214999999953
magol_Eluwaith_lossen,-0.27048809624203823,0.971888732302148,-4.57573025,1.85986235,0.48433619808917194,157,2687.9761999999973
meldir_rach_iar,0.28975810385714285,1.9903492440269337,-5.27236559,7.42247506,0.4848569609285714,140,3584.337099999997
midh_ist_thangail,0.19922593082840234,1.1311149792352846,-3.40715385,7.31162642,0.5848496869822486,169,1628.246500000001
minai_manadh_gwathui,1.232638957413793,1.8469266284836836,-3.26025814,5.49527112,0.4289034237931034,58,1148.898699999998
morn_maecheneb_narthan,-0.4696919528104575,2.9219437376334136,-7.97639893,10.40283903,0.5398521393464052,153,3358.1817999999985
muil_aderthad_cirdan,-0.4601836384768212,1.4408540826311698,-3.63120317,2.42021295,0.5049474240397351,151,1742.5584000000017
mund_rudh_saig,0.623495535,1.1408260121552811,-1.92783051,4.05049404,0.4142520842553191,94,1467.4642999999996
neledh_morgul_glaur,0.5190850591666667,0.7020893750389613,-1.76659943,3.24926729,0.44269308052083334,96,1531.4634000000005
nim_idhren_Mirion,0.5375310353191489,0.8440887644975771,-3.08591631,3.23630051,0.45329840446808506,141,2111.313200000004
nimp_hast_firiel,0.1654355066489362,0.7885994515868201,-3.26133805,4.39581594,0.3793218399468085,188,2273.326200000003
noroth_magol_faun,0.2419262506060606,1.1496763974627024,-2.66590173,5.16341063,0.4320818598989899,198,2344.1483000000007
noroth_raug_cirdan,0.6677335998571429,1.9365859828592877,-3.95944778,6.10568345,0.5128831319285714,140,2939.3358000000007
ogol_thul_rodwen,1.4230345946753247,2.3341487223334547,-3.45019291,8.04676884,0.4638197184415584,77,1403.0175000000017
onodrim_fervain_ninglor,0.48281948095588234,1.0147332589218163,-1.54272803,3.06712862,0.39123035735294115,136,1916.575499999999
onodrim_heleg_lalaith,0.5147761229545454,0.7959128630140457,-2.82556181,3.01161325,0.4487300774431818,176,2230.407699999996
paich_Druadan_tachol,1.46826926975,1.453685692964488,-2.40259196,6.68412897,0.5710781595000001,120,1825.9248999999982
paich_alae_honeg,0.21988305226415092,0.7683189908481655,-1.64121382,4.49417723,0.3380168447798742,159,2217.3243999999977
parf_tang_pess,0.15394948510489512,1.1098211832520375,-4.19717843,3.8610043,0.4992928859440559,143,2763.9779999999955
pendrath_cirdan_thor,0.8009376935135135,1.1657645469186808,-1.58109308,4.60934669,0.481308615045045,111,3624.0962
pendrath_gwend_riel,0.1751201561581921,0.875198666786068,-2.28260977,4.55085699,0.4422604581355932,177,2578.462799999994
pendrath_lalaith_haeron,0.4917319190116279,1.5886689505130185,-3.9687324,4.27436413,0.5038290981976744,172,2657.6295000000027
peredhel_espalass_amarth,0.2920399827433628,0.8477648454436938,-1.38380997,3.22353229,0.4388511217699115,113,1585.4546999999948
peredhel_pennas_archam,0.3968465333720931,1.1706837615743884,-2.43545533,6.33157776,0.4841377227325582,172,2246.395199999999
pess_aeruil_anwar,0.38022356527950313,1.395057760885876,-3.7213746,6.41094293,0.4705247418012422,161,2325.3182000000015
pess_ingem_thamas,-0.4497667397241379,1.3469442506724267,-4.7973413,3.00182805,0.40957342110344824,145,3067.7045999999973
pod_faun_sammar,0.0878110661172902,0.7131967065775847,-3.30048615,5.79441966,0.41577745308392317,989,1674.4376000000047
pod_minai_salab,-0.9601791544444443,1.7061568554928084,-4.79289107,2.18388221,0.42510174351851854,162,2017.903099999996
raef_Tawarwaith_mund,0.3037382038167939,1.3786117743065813,-2.94038782,6.53910863,0.41164770198473283,131,2429.6134999999995
rhosc_onodrim_mund,0.40429874198757765,1.3863605019984937,-2.28778748,6.29636452,0.4917787998757764,161,2350.4357999999993
riel_hervess_thamas,0.5127666515238095,0.8396698111716951,-2.17523113,4.25881538,0.47507717904761904,105,2893.8502999999982
ris_nidh_bregedur,-0.17674836,1.4292937660435525,-10.18368193,4.1585023,0.5924829324848485,165,2486.3487000000023
ris_tavor_navaer,0.9523407887500001,0.7531061270974673,-0.55218117,4.34883823,0.4175746725,64,1661.7861000000048
roch_amloth_laer,-2.1809180259585492,2.6141920971329355,-9.63304573,4.54581273,0.4950610549222798,193,2595.621299999999
rom_Mithrim_galenas,0.4275173487037037,0.9935176361084778,-2.04455215,4.3828667,0.4472961933333333,108,1317.5829999999987
rom_lobor_lachenn,3.2314307892121215,5.357085322200292,-3.48042589,13.53307234,0.49671758424242424,165,2308.811600000001
rudh_cabor_adab,0.9789271752258065,2.160088551300445,-3.2061646,9.33739483,0.37045795141935484,155,1913.1944999999978
rudh_per_adar,0.48570539596491225,1.252390631713995,-1.24666752,6.30058499,0.5355553447368422,171,2246.9727000000057
rust_pilin_balrog,0.4165227534375,1.3906547601867347,-2.0500883,5.52265916,0.435884765078125,128,1631.3165999999983
rust_raug_eglan,0.568561689858156,1.3405258879996476,-1.87085869,5.54273749,0.42201065241134755,141,1950.9182999999975
rust_sador_emel,0.6089535772093023,0.8404337032871705,-2.5863458,2.55835632,0.4495461622093023,86,1495.4127000000008
ryn_cenedril_mil,0.38265298741258746,1.5561765105641827,-3.1322921,4.56254412,0.4695922609090909,143,3375.3938999999955
ryn_salab_hul,0.2628713907692308,0.960893591029052,-1.97584761,4.11704307,0.45342393064102565,156,2172.2318000000014
saelor_glass_gath,0.03672853781609195,0.713694716176872,-1.84772658,2.0269492,0.3753936846551724,174,2364.373200000002
saer_archam_heledh,0.3292627293478261,1.3631052722548624,-3.71920317,5.3392047,0.49019736684782605,92,1509.3836999999985
saig_minuial_ungol,0.2905641498255814,0.7581876548617843,-1.91700452,2.58487846,0.42717652156976743,172,2818.7546
salab_cabed_pilin,0.27201636844444443,0.9929877305349886,-2.57826901,3.58543813,0.5464263444444444,135,2001.1416000000027
salph_Eru_mithren,0.40339452040935675,1.2277954082096116,-2.32377255,6.03115583,0.4447396085380117,171,2281.154999999999
sammar_corch_fae,1.1848476744171779,3.8704889510206644,-1.66894725,24.01565765,0.44257875773006133,163,2263.222999999998
soga_saer_elvellon,0.29061459825174824,0.9239925785823527,-2.11441294,3.32356125,0.40974901202797204,143,2271.5167999999976
suil_corf_cae,0.21739474806629835,0.9536444097150659,-2.02184121,2.37103224,0.40618552447513817,181,2720.681000000004
suil_pennas_amdir,2.86298802546875,1.5692371173972628,0.49471735,6.77505489,0.44476519203125,64,1318.2323999999935
talraph_myril_aras,0.45861303401273884,1.244583555679512,-4.82224306,5.94135334,0.46172323840764334,157,1931.1145000000033
tamin_ah_hul,0.23989718191860468,0.9959153763935944,-2.41023812,4.2288046,0.45308674395348836,172,2302.9464000000007
tathar_myril_nothrim,0.30253333899408286,0.723499084563889,-2.11645111,3.46166503,0.411066330887574,169,2132.2943000000014
tegilbor_corf_alph,1.3029571105982907,1.2732611142159473,-1.09163875,5.81390772,0.42674763504273505,117,2271.394699999997
thamas_edlothiad_saer,0.44348889610169495,1.1173719332552607,-3.20987982,4.7884414,0.4262124824576271,118,1977.1748999999982
tobas_rist_rhach,0.30459554752873563,1.1682537644635236,-2.51515235,5.77441248,0.5242248153977273,174,2029.4723999999987
uanui_muil_emel,0.9778855378861788,1.8406708582661708,-2.02084992,6.70823751,0.4897263629268293,123,2268.159399999997
uir_alag_aran,0.24363085954545455,0.7020230448354678,-2.4906484,3.38882252,0.4336758825568182,176,2522.3502000000008
ungol_bregedur_faen,0.058410898187599355,0.7801901664983792,-4.88362791,5.3300932,0.4224736145310016,629,2392.4990000000034
uruk_saig_guldur,0.07885105133858268,0.5702980196018821,-1.90365203,1.37201286,0.4194665042519685,127,2113.4654999999984
vin_aranarth_dol,0.21142151335664336,0.9363813695374983,-3.95508995,4.36950074,0.4744640377622377,143,1945.0791000000027
vin_imloth_morgul,0.19716754853333332,0.7361030491138656,-2.65977137,4.11100328,0.5038406628000001,150,3133.6686000000045
ylf_Eluwaith_amlug,0.5444071658741259,1.1596671842410453,-3.11832951,5.23781422,0.4474828691608392,143,2969.408000000003
ylf_gwilwileth_glamor,-3.0931010455214722,3.2486938745325897,-7.88240356,3.50814332,0.4696597310429448,163,2586.949900000007
ylf_panas_rust,-0.2201982485882353,1.021307377642516,-2.66363926,2.266577,0.4950937504117647,170,1987.916799999999
